town,tract,tract,blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
Norwalk,430,09001043000,'090010430001',417,1.10884,1.08681,0.06516,0.20329,26108.87418,1831.40448,7.45806,36712.15686,81268,2.66,1.19674,52.02609,36.9933,54.05054,39.01775,36.82202,21.78923,15.03279,2.02504,21759.35274,61.06584,65014.4,2.66,1.19674,60.52995,42.38695,62.80958,44.66657,43.40952,25.26652,18.143,1.94141,21202.01778,61.59611,121902,4,2,42.50962,28.00139,43.95743,29.44921,31.63624,17.12801,14.50823,2.68306,29364.73676,45.68338,56600,3,1,66.50298,46.88984,68.99716,49.38402,47.77115,28.15801,19.61314,1.87989,20382.602,68.07275,11139,1,1,198.39447,143.03403,201.30228,145.94184,176.55624,121.1958,55.36044,1.07162,12122.53184,61.93643,61103.7594,1,1,62.3716,48.54315,65.69377,51.86532,37.42141,23.59296,13.82845,1.40349,14668.20623,57.89164,30551.8797,1,1,97.84221,73.96238,101.80685,77.92702,68.06696,44.18713,23.87983,1.26834,13631.5425,59.53878,65014.4,2,0,58.82975,45.944,61.61758,48.73183,37.8926,25.00685,12.88575,1.4291,13229.7746,87.62819
Norwalk,430,09001043000,'090010430002',243,3.13943,2.39815,0.11843,0.36515,29222.50511,1885.91279,8.61969,44177.4359,81268,2.66,1.19674,45.25659,31.08937,51.73908,37.57186,33.42228,19.25506,14.16722,1.92146,20390.78226,51.91401,65014.4,2.66,1.19674,52.82792,35.75436,60.18388,43.11032,39.39902,22.32546,17.07356,1.83907,19840.6408,52.92357,121902,4,2,37.65482,23.85043,42.24056,28.43617,29.28318,15.47879,13.80439,2.57906,27532.64852,38.36062,56600,3,1,57.89174,39.51949,66.08014,47.70788,42.94317,24.57091,18.37225,1.77018,19029.46103,59.26371,11139,1,1,196.30588,144.92752,239.90516,188.5268,116.71185,65.33348,51.37836,0.99893,11220.88595,55.75074,61103.7594,1,1,52.57343,39.63306,62.70619,49.76582,34.07525,21.13489,12.94037,1.32132,13711.68887,48.04993,30551.8797,1,1,82.7768,60.4997,97.5854,75.3083,55.74248,33.46538,22.2771,1.19003,12697.37021,51.1859,65014.4,2,0,49.45327,37.60186,58.48418,46.63277,32.96661,21.1152,11.85141,1.31031,12352.19427,75.32811
Norwalk,430,09001043000,'090010430003',450,1.74805,1.74583,0.07759,0.27157,23977.19474,1950.28751,7.30065,36263.73239,81268,2.66,1.19674,54.60037,39.90961,55.98901,41.29825,41.78705,27.09629,14.69076,1.99952,21445.95942,33.46707,65014.4,2.66,1.19674,63.48319,45.76335,65.037,47.31717,49.14569,31.42585,17.71984,1.91634,20890.51005,34.18548,121902,4,2,44.5417,30.28305,45.48646,31.22781,35.82414,21.56549,14.25864,2.66425,28918.3626,15.5642,56600,3,1,69.69975,50.61329,71.40994,52.32348,53.91933,34.83288,19.08645,1.85019,20028.15909,40.14491,11139,1,1,281.58195,227.60739,296.36616,242.3916,145.16401,91.18944,53.97457,1.05635,12069.57623,39.84313,61103.7594,1,1,65.85302,52.32651,68.33376,54.80725,42.96257,29.43606,13.52651,1.38483,14600.86746,34.36313,30551.8797,1,1,107.61943,84.29459,111.69911,88.37427,69.97508,46.65024,23.32484,1.25106,13570.06092,36.59473,65014.4,2,0,61.74097,49.34581,63.7956,51.40043,42.78239,30.38722,12.39517,1.38738,12978.85587,61.43213
Norwalk,431,09001043100,'090010431001',455,1.72719,1.19847,0.06322,0.21599,31096.89985,2073.47329,6.30145,27656.87023,81268,2.66,1.19674,57.18178,42.67269,58.07794,43.56886,40.34951,25.84043,14.50909,1.91312,19982.93191,142.70118,65014.4,2.66,1.19674,66.50276,49.0106,67.39241,49.90025,49.7927,32.30054,17.49216,1.82996,19425.28696,143.41418,121902,4,2,45.12872,31.2465,45.87513,31.99291,31.10917,17.22695,13.88222,2.52591,27065.43325,134.79889,56600,3,1,73.3055,54.28913,74.22053,55.20416,56.11885,37.10247,19.01637,1.77666,18690.00017,154.44934,11139,1,1,217.04377,164.60644,215.77023,163.33291,240.96412,188.5268,52.43733,0.98249,10595.80448,125.33655,61103.7594,1,1,69.84364,56.64962,71.02994,57.83592,47.56179,34.36777,13.19402,1.31078,13143.84344,119.89784,30551.8797,1,1,108.84317,86.10149,109.76775,87.02607,91.47722,68.73554,22.74168,1.17709,12106.2168,122.11262,65014.4,2,0,66.11177,53.3124,67.23045,54.43108,45.09991,32.30054,12.79937,1.37852,12156.65038,168.86755
Norwalk,431,09001043100,'090010431002',695,0.91302,0.80509,0.05329,0.13669,24729.68519,1987.99751,6.29904,39478.09187,81268,2.66,1.19674,62.32815,47.22451,63.09301,47.98937,48.32705,33.22341,15.10364,2.05285,22032.85366,37.61696,65014.4,2.66,1.19674,76.44657,58.21889,77.35829,59.13061,59.75694,41.52926,18.22768,1.96872,21473.54221,38.07796,121902,4,2,46.0668,31.48301,46.5767,31.99291,36.73273,22.14894,14.58379,2.71615,29752.815,15.81453,56600,3,1,84.1643,64.46905,85.08019,65.38494,67.39843,47.70318,19.69524,1.90662,20650.24041,44.32471,11139,1,1,250.72993,195.1604,248.14977,192.58024,297.96113,242.3916,55.56953,1.09226,12284.28764,44.5274,61103.7594,1,1,76.72471,62.8086,77.74197,63.82586,58.10324,44.18713,13.91611,1.4279,14845.03859,41.01091,30551.8797,1,1,126.34039,102.33745,127.10317,103.10024,112.3772,88.37427,24.00294,1.29122,13802.2353,42.44291,65014.4,2,0,71.97817,59.03064,72.93424,59.98671,54.47679,41.52926,12.94753,1.45141,13379.142,70.74849
Norwalk,431,09001043100,'090010431003',709,2.42225,1.78429,0.05537,0.17113,26671.92097,2014.85815,6.86917,44565.11628,81268,2.66,1.19674,51.10898,36.83113,53.46501,39.18716,42.82537,28.54752,14.27785,1.92931,20159.05791,77.01056,65014.4,2.66,1.19674,59.48642,42.28144,62.09355,44.88857,50.31994,33.11496,17.20498,1.84636,19600.10749,77.8849,121902,4,2,41.74852,27.99834,43.4122,29.66203,35.89912,22.14894,13.75018,2.56138,27089.98926,62.0706,56600,3,1,65.46913,46.86599,68.24607,49.64293,55.70561,37.10247,18.60314,1.78558,18842.94793,85.79651,11139,1,1,240.35326,188.5268,240.35326,188.5268,240.35326,188.5268,51.82647,1.00339,10965.40441,76.49833,61103.7594,1,1,61.10321,48.01917,64.98594,51.9019,47.45181,34.36777,13.08404,1.33006,13523.40138,69.82891,30551.8797,1,1,98.56348,76.05253,100.64458,78.13363,91.24649,68.73554,22.51095,1.19703,12481.71958,72.54487,65014.4,2,0,57.47143,45.10306,61.11273,48.74436,44.66891,32.30054,12.36837,1.36072,12458.95283,104.90547
Norwalk,432,09001043200,'090010432001',320,1.46362,1.40965,0.02643,0.17621,26088.58956,1993.35777,7.09717,46104.70085,81268,2.66,1.19674,55.82688,40.97544,60.66313,45.81169,31.46315,16.6117,14.85144,2.0116,21553.76732,48.22785,65014.4,2.66,1.19674,65.0924,47.17582,70.33507,52.41849,38.68122,20.76463,17.91659,1.92831,20988.93061,48.86862,121902,4,2,42.8666,28.5283,46.33121,31.99291,25.41277,11.07447,14.3383,2.66947,28985.05444,29.68508,56600,3,1,71.62726,52.28694,77.27173,57.93141,43.19191,23.85159,19.34032,1.86516,20155.94913,55.12136,11139,1,1,232.12563,177.3751,243.27733,188.5268,175.94633,121.1958,54.75053,1.06553,12059.68811,53.67953,61103.7594,1,1,68.07266,54.36272,74.47815,60.7682,35.80351,22.09357,13.70995,1.39486,14662.58523,48.79181,30551.8797,1,1,107.0377,83.38434,114.81842,91.16506,67.8405,44.18713,23.65336,1.26075,13602.61894,50.78222,65014.4,2,0,63.78127,51.06703,69.79636,57.08211,33.47887,20.76463,12.71424,1.41222,13202.93336,77.54021
Norwalk,432,09001043200,'090010432002',341,5.21498,1.02052,0.02693,0.11372,30125.51581,2058.62547,6.92544,58306.06061,81268,2.66,1.19674,43.92538,30.07851,43.92538,30.07851,26.7545,12.90763,13.84687,1.84676,20094.20708,69.6519,65014.4,2.66,1.19674,51.131,34.46649,51.131,34.46649,31.64712,14.9826,16.66452,1.76333,19529.49514,70.95028,121902,4,2,36.04036,22.71583,36.04036,22.71583,24.17791,10.85338,13.32453,2.46929,26699.02984,50.35684,56600,3,1,56.21172,38.18109,56.21172,38.18109,34.27603,16.24541,18.03062,1.69645,18949.52133,78.43102,11139,1,1,170.82725,121.1958,170.82725,121.1958,93.84592,44.21446,49.63145,0.94327,10660.75002,78.23227,61103.7594,1,1,52.34675,39.70239,52.34675,39.70239,26.82606,14.1817,12.64436,1.27362,13262.69547,68.32835,30551.8797,1,1,81.51917,59.83199,81.51917,59.83199,44.2208,22.53362,21.68718,1.13909,12203.11673,72.36148,65014.4,2,0,49.64179,37.57744,49.64179,37.57744,25.18117,13.11682,12.06435,1.27879,13062.39071,100.57658
Norwalk,432,09001043200,'090010432003',653,6.11463,5.354,0.13119,0.33616,34312.84903,2109.61967,7.90269,18108.11808,81268,2.66,1.19674,38.25987,25.00484,56.5056,43.25057,28.73296,15.47793,13.25503,1.76407,17662.12001,144.61381,65014.4,2.66,1.19674,44.77813,28.8341,65.62203,49.678,33.8946,17.95057,15.94402,1.68304,17113.44056,146.00827,121902,4,2,32.11334,19.32527,44.78098,31.99291,25.499,12.71094,12.78806,2.36996,23800.53003,138.5097,56600,3,1,48.93733,31.70681,72.21473,54.98421,36.78317,19.55264,17.23052,1.62122,16395.98903,156.22375,11139,1,1,146.77214,99.53573,235.7632,188.5268,100.30594,53.06954,47.23641,0.88053,9178.63698,133.9837,61103.7594,1,1,42.83461,30.83015,69.06419,57.05973,29.13898,17.13452,12.00446,1.19262,11658.28787,123.34692,30551.8797,1,1,68.1742,47.55396,107.24677,86.62653,47.77268,27.15244,20.62024,1.06553,10648.5106,127.67849,65014.4,2,0,40.44469,28.99377,64.78648,53.33556,27.73475,16.28383,11.45092,1.21716,10850.71794,166.06939
Norwalk,433,09001043300,'090010433001',695,4.8093,3.49432,0.18603,0.47764,32556.49598,2009.21012,7.25657,29691.24088,81268,2.66,1.19674,50.98594,37.38539,57.01129,43.41075,35.96796,22.36742,13.60054,1.83671,18665.01571,99.81955,65014.4,2.66,1.19674,59.39972,43.0267,66.25748,49.88447,42.307,25.93399,16.37302,1.75502,18121.93047,101.06996,121902,4,2,41.01109,27.76496,45.23905,31.99291,30.47309,17.22695,13.24613,2.47502,25383.13359,87.84269,56600,3,1,65.20463,47.57755,72.87553,55.24845,46.08519,28.45811,17.62708,1.68719,17325.43898,110.24959,11139,1,1,202.08207,153.41458,215.00856,166.34107,169.86329,121.1958,48.66749,0.93471,9905.52028,96.32209,61103.7594,1,1,60.41932,48.0857,69.76221,57.4286,37.13251,24.79889,12.33362,1.25178,12342.49899,86.7841,30551.8797,1,1,96.15483,74.96165,108.50187,87.30868,65.38031,44.18713,21.19318,1.12266,11350.09892,90.66822,65014.4,2,0,56.79935,45.37443,65.19148,53.76657,35.88226,24.45735,11.42491,1.24632,11086.648,126.0108
Norwalk,433,09001043300,'090010433002',519,4.91249,4.90611,0.17015,0.53882,31187.61316,2015.17644,7.36381,36379.60784,81268,2.66,1.19674,48.22251,34.54286,48.24316,34.56352,46.90306,33.22341,13.67965,1.87922,19305.27513,47.92058,65014.4,2.66,1.19674,56.21975,39.74624,56.19184,39.71833,58.00277,41.52926,16.47351,1.79789,18760.66717,49.1835,121902,4,2,39.56967,26.15975,39.63246,26.22254,35.55886,22.14894,13.40992,2.54181,26169.95151,30.55437,56600,3,1,61.67656,44.02536,61.61898,43.96779,65.35437,47.70318,17.65119,1.72429,17884.53038,56.61502,11139,1,1,199.06758,149.5812,197.61457,148.1282,291.87797,242.3916,49.48638,0.97353,10621.49065,54.5162,61103.7594,1,1,58.17246,45.6722,58.19571,45.69545,56.68739,44.18713,12.50026,1.28791,13070.08455,44.88277,30551.8797,1,1,91.25861,69.76462,90.96727,69.47327,109.86826,88.37427,21.494,1.15989,12072.95448,48.80575,65014.4,2,0,53.89838,42.65717,53.91604,42.67482,52.77047,41.52926,11.24121,1.25218,11435.93389,76.77911
Norwalk,434,09001043400,'090010434001',567,6.73265,6.73266,0.08312,0.34435,34936.39726,2009.38718,7.93401,22413.61502,81268,2.66,1.19674,39.8696,26.66978,53.30218,40.10236,31.35327,18.15345,13.19982,1.77851,17451.63815,131.88105,65014.4,2.66,1.19674,46.61761,30.7422,61.92007,46.04466,36.91576,21.04035,15.87541,1.69781,16896.97793,133.33471,121902,4,2,33.79466,21.05432,43.299,30.55866,27.76885,15.02851,12.74034,2.38908,23447.21308,124.06115,56600,3,1,50.86298,33.73988,68.05613,50.93304,39.96242,22.83933,17.1231,1.63413,16153.17736,143.16011,11139,1,1,158.40991,111.13208,235.80462,188.5268,109.34121,62.06338,47.27783,0.89843,9129.58524,124.48899,61103.7594,1,1,44.84375,32.81777,64.84924,52.82326,32.16016,20.13418,12.02598,1.208,11654.85694,113.40065,30551.8797,1,1,71.21505,50.5682,100.74828,80.10144,52.49081,31.84396,20.64685,1.08194,10626.50171,117.91611,65014.4,2,0,42.03787,30.66232,60.67105,49.2955,30.22433,18.84878,11.37555,1.22263,10760.01311,154.36417
Norwalk,434,09001043400,'090010434002',719,6.46163,6.32678,0.15839,0.44877,34494.79319,2017.65102,8.22726,18416.74009,81268,2.66,1.19674,48.63301,35.35112,61.27125,47.98937,37.97152,24.68963,13.28188,1.78915,17699.18,126.45276,65014.4,2.66,1.19674,57.14918,41.16916,72.02483,56.04481,44.60024,28.62022,15.98002,1.70834,17153.39713,127.88106,121902,4,2,36.83873,23.98356,44.84808,31.99291,30.08212,17.22695,12.85517,2.40437,23869.80195,120.75812,56600,3,1,62.55757,45.32915,79.26494,62.03652,48.4634,31.23498,17.22842,1.64388,16388.39104,137.84034,11139,1,1,178.94874,131.36465,234.14809,186.56399,132.38314,84.79904,47.5841,0.90613,9342.39006,116.46564,61103.7594,1,1,56.18117,44.11043,75.8966,63.82586,39.54944,27.4787,12.07074,1.21649,11799.94601,105.57071,30551.8797,1,1,89.10254,68.36218,118.59805,97.85768,64.22044,43.48007,20.74037,1.09011,10799.16637,110.0074,65014.4,2,0,53.133,41.77943,71.34028,59.98671,37.77352,26.41995,11.35357,1.22719,10764.17412,146.95893
Norwalk,434,09001043400,'090010434003',605,5.47433,4.38663,0.15951,0.39878,31915.87354,1880.62825,8.29496,29968.39378,81268,2.66,1.19674,39.67685,26.14245,55.70676,42.17236,32.77983,19.24543,13.5344,1.80919,18703.34608,109.10124,65014.4,2.66,1.19674,46.45964,30.16816,64.74298,48.45151,38.59305,22.30157,16.29148,1.72775,18157.67735,110.42867,121902,4,2,33.7173,20.59485,45.11536,31.99291,28.81318,15.69072,13.12245,2.4377,25162.8376,99.93301,56600,3,1,50.71165,33.14847,71.19881,53.63562,41.89685,24.33366,17.56319,1.66118,17411.42273,118.99921,11139,1,1,169.42081,120.73728,237.21033,188.5268,140.25369,91.57016,48.68353,0.91478,10024.03243,105.38331,61103.7594,1,1,43.99006,31.68235,68.00998,55.70227,33.65525,21.34753,12.30771,1.22992,12480.71774,95.25777,30551.8797,1,1,70.22411,49.0508,105.80379,84.63048,54.9156,33.74229,21.17331,1.10158,11480.29264,99.38115,65014.4,2,0,41.49744,29.99831,63.56245,52.06332,32.00375,20.50462,11.49913,1.23085,11493.3948,131.09006
Norwalk,435,09001043500,'090010435001',246,2.76837,2.76837,0.07877,0.33761,29658.27717,1943.53334,9.13895,29738.17204,81268,2.66,1.19674,45.25056,31.00955,45.25056,31.00955,34.05932,19.81831,14.24101,1.92507,19846.46814,88.55791,65014.4,2.66,1.19674,52.72064,35.55569,52.72064,35.55569,40.14954,22.98459,17.16495,1.84289,19291.18989,89.50072,121902,4,2,35.93493,22.14894,35.93493,22.14894,29.64029,15.8543,13.78599,2.56546,26829.7892,81.10853,56600,3,1,57.83758,39.32028,57.83758,39.32028,43.88094,25.36365,18.5173,1.77971,18473.87013,96.86977,11139,1,1,168.75507,116.9543,168.75507,116.9543,118.97683,67.17607,51.80077,1.00421,10802.25348,83.17679,61103.7594,1,1,54.09318,41.06061,54.09318,41.06061,34.71982,21.68724,13.03257,1.32498,13332.23949,75.9851,30551.8797,1,1,84.45067,61.99973,84.45067,61.99973,56.81909,34.36816,22.45093,1.19435,12301.96447,78.91374,65014.4,2,0,50.55494,38.43032,50.55494,38.43032,34.05749,21.93287,12.12462,1.34166,11977.59518,107.40264
Norwalk,435,09001043500,'090010435002',444,3.51632,3.51632,0.0792,0.33263,33094.32605,2022.03871,8.51248,25060.50725,81268,2.66,1.19674,55.2097,41.31678,60.6073,46.71439,31.38125,17.48833,13.89292,1.86517,18856.74026,121.3469,65014.4,2.66,1.19674,64.16443,47.43074,70.31381,53.58012,37.01719,20.2835,16.73369,1.78352,18301.52274,122.41838,121902,4,2,42.09708,28.69244,45.39755,31.99291,27.5267,14.12206,13.40464,2.48633,25492.58768,116.20587,56600,3,1,70.51696,52.43091,77.34395,59.2579,40.3783,22.29225,18.08605,1.72326,17521.25409,131.64528,11139,1,1,266.61398,216.52679,292.47879,242.3916,152.43031,102.34312,50.08719,0.95815,10033.76469,109.71255,61103.7594,1,1,66.56082,53.90866,74.42637,61.77421,31.83729,19.18513,12.65216,1.27492,12563.28744,101.53936,30551.8797,1,1,104.78843,83.01677,115.14109,93.36943,59.08524,37.31358,21.77166,1.14593,11533.20108,104.86769,65014.4,2,0,62.59401,50.62556,69.75238,57.78393,30.99245,19.024,11.96845,1.30612,11421.82424,140.70859
Norwalk,435,09001043500,'090010435003',337,1.47261,1.41659,0.06726,0.25221,31622.67417,2029.76083,9.15977,40399.38462,81268,2.66,1.19674,52.29371,37.58074,53.01073,38.29776,28.84704,14.13407,14.71297,1.96658,20576.16142,107.13709,65014.4,2.66,1.19674,60.79598,43.04781,61.61066,43.86249,34.15574,16.40757,17.74817,1.88366,20019.15669,107.78045,121902,4,2,42.58899,28.3947,43.11777,28.92348,25.29781,11.10353,14.19429,2.60615,27955.07072,101.24305,56600,3,1,66.82135,47.60862,67.71817,48.50544,37.49531,18.28258,19.21273,1.82539,19216.94301,115.4133,11139,1,1,237.89061,184.35063,242.06678,188.5268,101.32982,47.78983,53.53999,1.02686,11105.41801,96.87248,61103.7594,1,1,63.23072,49.80776,64.28543,50.86247,28.74164,15.31868,13.42296,1.35325,13648.57343,91.96501,30551.8797,1,1,98.13806,74.98095,99.68651,76.52941,47.50365,24.34654,23.15711,1.22034,12612.93549,93.96346,65014.4,2,0,59.48458,46.83415,60.42181,47.77139,28.83706,16.18664,12.65042,1.39427,12316.67781,125.38906
Norwalk,436,09001043600,'090010436001',275,3.28797,3.10055,0.12402,0.34952,35545.78933,2055.82833,7.42117,40272.17742,81268,2.66,1.19674,54.17225,40.35735,61.7589,47.94399,26.98678,13.17187,13.81491,1.85511,18545.60161,130.06361,65014.4,2.66,1.19674,62.98353,46.34591,71.6538,55.01618,31.91506,15.27745,16.63761,1.77343,17996.11053,131.09822,121902,4,2,40.64678,27.3004,45.3393,31.99291,23.83194,10.48555,13.34638,2.47565,25228.06397,123.1873,56600,3,1,69.26259,51.27056,78.86615,60.87413,34.84982,16.85779,17.99203,1.71399,17214.27545,141.46764,11139,1,1,253.63483,204.19656,291.82987,242.3916,116.76927,67.331,49.43827,0.94621,9728.10743,116.49858,61103.7594,1,1,65.30155,52.78804,75.99171,63.47819,26.99516,14.48165,12.51351,1.26314,12213.94936,108.60665,30551.8797,1,1,101.99425,80.47665,117.60213,96.08453,46.06601,24.54841,21.5176,1.13408,11201.65094,111.82045,65014.4,2,0,61.53949,49.6512,71.30744,59.41914,26.53768,14.64938,11.88829,1.29817,11045.29116,153.33295
Norwalk,436,09001043600,'090010436002',388,3.31724,3.04869,0.14929,0.3693,35825.46997,2106.26782,7.86673,42089.64143,81268,2.66,1.19674,50.47447,36.67919,53.83235,40.03707,38.5046,24.70933,13.79527,1.83672,18432.10643,147.49141,65014.4,2.66,1.19674,58.78373,42.16979,62.57112,45.95718,45.28281,28.66886,16.61394,1.75504,17885.38472,148.53086,121902,4,2,41.27319,27.96335,43.61571,30.30588,32.92276,19.61293,13.30983,2.44916,25106.94198,144.4714,56600,3,1,64.65114,46.65846,68.85679,50.86411,49.65923,31.66655,17.99268,1.69748,17122.41822,159.37416,11139,1,1,228.88616,179.67659,237.73637,188.5268,197.33777,148.1282,49.20957,0.93003,9590.11102,129.02115,61103.7594,1,1,59.81525,47.36447,65.48189,53.03112,39.61533,27.16456,12.45077,1.24701,12054.82838,121.09235,30551.8797,1,1,95.99434,74.57777,101.76516,80.34859,75.42307,54.0065,21.41657,1.11793,11051.13243,124.32116,65014.4,2,0,56.74231,44.82175,61.57527,49.65471,39.51422,27.59366,11.92056,1.29169,10966.40518,167.47296
Norwalk,436,09001043600,'090010436003',496,3.75244,3.5175,0.12765,0.44678,34729.55029,2020.80965,8.69526,35227.27273,81268,2.66,1.19674,47.76329,33.91001,56.13275,42.27947,21.82486,7.97158,13.85328,1.85091,18709.39637,133.08954,65014.4,2.66,1.19674,55.63897,38.95211,65.22416,48.53729,25.93283,9.24596,16.68686,1.76935,18160.31934,134.19724,121902,4,2,39.14844,25.74493,45.39643,31.99291,19.78485,6.38133,13.40352,2.47491,25434.36499,129.80874,56600,3,1,61.12097,43.09289,71.74153,53.71345,28.20598,10.1779,18.02808,1.70784,17368.11263,143.89918,11139,1,1,239.69631,189.89634,292.19157,242.3916,77.0044,27.20442,49.79998,0.94553,9884.61197,118.69681,61103.7594,1,1,57.01038,44.44324,68.51871,55.95157,21.34408,8.77694,12.56714,1.26157,12367.2956,110.24737,30551.8797,1,1,91.84397,70.20925,110.00899,88.37427,35.54743,13.91271,21.63472,1.13287,11356.28333,113.6882,65014.4,2,0,53.55058,41.7116,64.17777,52.33879,20.61507,8.7761,11.83898,1.28643,11144.88036,151.2257
Norwalk,437,09001043700,'090010437001',492,4.59934,3.38907,0.18599,0.49596,36442.31546,2091.98002,8.13124,20559.47368,81268,2.66,1.19674,37.78718,24.19892,52.86204,39.27377,33.7465,20.15823,13.58827,1.7624,17662.99376,208.66585,65014.4,2.66,1.19674,44.34093,27.9824,61.4877,45.12917,39.74488,23.38636,16.35853,1.68089,17119.90449,209.8901,121902,4,2,31.37167,18.35452,40.08808,27.07093,29.03531,16.01816,13.01715,2.34662,24020.68177,214.7793,56600,3,1,48.65624,30.87231,67.76881,49.98488,43.53329,25.74935,17.78393,1.627,16413.68231,223.1475,11139,1,1,134.82422,86.51097,198.82253,150.50928,117.67003,69.35678,48.31325,0.87309,8986.13513,176.48424,61103.7594,1,1,40.81336,28.60136,64.18689,51.97489,34.54829,22.33629,12.212,1.18878,11423.1446,167.1458,30551.8797,1,1,65.67166,44.64372,100.03783,79.00989,56.4601,35.43217,21.02793,1.06022,10430.73201,170.94865,65014.4,2,0,39.88961,27.92709,60.6422,48.67968,34.32706,22.36454,11.96252,1.25339,10625.08575,222.75832
Norwalk,437,09001043700,'090010437002',497,5.55388,3.39321,0.13655,0.36868,37946.38702,2158.41084,12.4345,14595.43379,81268,2.66,1.19674,39.30979,25.81346,39.16923,25.67291,39.33675,25.84043,13.49633,1.75633,17671.23626,196.17445,65014.4,2.66,1.19674,46.97474,30.73151,45.73082,29.48759,47.21338,30.97015,16.24323,1.6749,17123.15,197.51056,121902,4,2,30.2107,17.22695,30.2107,17.22695,30.2107,17.22695,12.98374,2.34875,23996.55079,204.49217,56600,3,1,51.3457,33.72543,50.2784,32.65813,51.55046,33.93019,17.62026,1.61702,16470.27005,207.1627,11139,1,1,144.73548,96.88972,169.04155,121.1958,140.07244,92.22669,47.84575,0.87126,8835.09973,173.10816,61103.7594,1,1,42.31807,30.18875,46.04521,33.91589,41.60303,29.47371,12.12932,1.18633,11310.22585,162.91642,30551.8797,1,1,68.50198,47.63932,72.34984,51.48718,67.76378,46.90112,20.86266,1.05802,10302.29118,167.06676,65014.4,2,0,40.95189,29.20943,43.54845,31.80599,40.45375,28.71129,11.74246,1.23147,10771.96912,201.42547
Norwalk,438,09001043800,'090010438001',430,16.81871,11.70313,0.13608,0.70763,37543.96008,2154.36683,7.29109,24978.88889,81268,2.66,1.19674,39.80239,27.24792,50.32101,37.76654,32.85766,20.30319,12.55447,1.60688,15814.03534,235.11212,65014.4,2.66,1.19674,47.59639,32.51681,58.56415,43.48457,40.35512,25.27555,15.07958,1.52703,15265.89811,237.15905,121902,4,2,30.96349,18.91817,39.11625,27.07093,25.58078,13.53546,12.04532,2.18692,21204.1073,234.42601,56600,3,1,51.70372,35.40709,64.48619,48.18956,43.26433,26.9677,16.29663,1.4608,14584.84768,250.71025,11139,1,1,176.84518,131.90612,193.06725,148.1282,166.13485,121.1958,44.93905,0.7693,7932.73308,215.83733,61103.7594,1,1,45.91084,34.51021,60.96089,49.56025,35.97433,24.57369,11.40064,1.07235,10408.24791,200.22357,30551.8797,1,1,76.38521,56.76326,95.43326,75.81132,63.80908,44.18713,19.62195,0.94894,9400.15495,206.5819,65014.4,2,0,42.08728,31.15233,57.19682,46.26187,32.11149,21.17654,10.93495,1.07707,9860.80344,255.29269
